nUUYvBafHYH-O4Pht6lgsw,0.923076923,1
R2IWbpUgJQ3NRRjKQy6O_Q,1,1
_CIodPGuvPP2khYkDk1jKw,0.782608696,0.913043478
DAIBZ-I6i5wEUsxEolzXBA,0,0
plrLdKQvnyWlDvQ3kFSqwQ,1,1
g9jX2oXQr8zrOQgynYnYjQ,0.857142857,0.785714286
ykKSshfa9ANCZCuvM2LaWg,0.545454545,0
fJ5raoVcN-nD8vFswMFXzQ,0.25,0
rB1CNenQbYtQ0D6sqoJe3A,0.166666667,0
cWBqZThx4RWNzPJbJ_oXOg,0.25,0
D0tHnskAgaRjCBdoXVev_g,0,0
M_GnuvRXvWBl3YNxH-GYFg,0.5,1
JGTPb06Ix_v7uq3HADzq8w,0.75,0.75
2xczXFsc4GeilxL8B8R3Vg,1,1
ahKN6wh6z2vZsd8C7AyG5A,0.509803922,0.470588235
8SvCSiGwtaGL2Z78tRSSlQ,0.235294118,0.352941176
yqTromUJgF6Ll7VVo4iF0A,0.384615385,0.384615385
DScAYRPPKaqt1NBkCbibHg,1,1
T93h3F_Mq8bdEWBEujsEcQ,0.666666667,1
JbJDlfcnYiyZRXeHQcAVjg,0.461538462,0.538461538
KECPmpLZxwroxLeUy9TDoA,0.333333333,0
RIP8nL2Gbiu0zb-nCgZnpw,1,0
A7Soqlerr3L8mNq3YuIqAA,0.516129032,0.258064516
jqZKv-7F54guDLalXEjHxg,0.476190476,0.238095238
M6SQ1dITqcuj-sAvg8_ITg,1,1
jvvh4Q00Hq2XyIcfmAAT2A,0.647058824,0.823529412
n-iA7O3vKAgCMk3Caf2Syw,0.777777778,1
WAqACt7FfSFcJs-gqysIlQ,0.333333333,1
Zw4CvOwXJj1QA85SvB99Hw,0.833333333,1
5nddZwZzT7pvC5vBjKRzoA,0.666666667,1
jCldB0wUJU9A_ti45vZ0bg,0.75,1
aCwCa7QMycZInFChAGU9pQ,0,1
XiCnbGY6R92Ji7r38jceZA,1,1
nvuw2UgZV-Y-WEmHOaLRkg,0.5,1
WcGTSRku3mrVK7V9GKq4UQ,0.666666667,1
ff_QnODW0vqNWZPSTVQTsQ,0.571428571,1
QJ4iodv1xkUYBSZ9y1MWVg,1,1
-p-9eBYvts8tcalo5IWOKw,0,0
6TWRuHn24DL6vnW8Uyu4Vw,0,0
LaRo1F0bOEZo4p11bfkshA,0.166666667,0
qVN-P0aov4z5oknS12Cq1g,0.517241379,0
cXykQLP4Sr3tNii8k-zckg,0.454545455,0
Pectv4bzzUVs0FQ6HQjW8g,0.428571429,0
j-_jKQ-5IE4hqQzA-hsApw,1,1
78dfzUUVUeFpcYKqvs_X1w,0.833333333,1
9UrMG4cn2nfIQsJlH8e2PQ,0.8,1
PSIoHJpLPnkoH78iYRk6vQ,1,1
5fu41tfqTU_LONb95t1Dkg,0.849056604,1
Me6hKl5pjH2KCuxLZm6pzQ,1,1
ivVVCPUm9mmU6K7xR41vEg,0.25,0.5
EzwpoKQrHgDHwpuCUw074Q,0.4,0
5qElnvC0danGy0io0-NRKw,0.25,0
p9amH4v0zP1BQgJhYjeUMg,0.666666667,0
ZDXZGMpA4IhIqmMIMdeHlA,0.5,0
byFWmwlVSmUj-AmM6NZYvw,0.4,0
ukTwFX4wQW4FbQbnWI9aJg,0.631578947,0.473684211
638KbE3REls3O3bbOPLnUA,0.5,0.75
gEAB85-Zcm8Qs5JQPC_PHg,0.756756757,0.756756757
wn7GiuOQ_0VrPXNc1wVTDA,0.2,0.2
LFOfaMvC6g7huKW5e35nsQ,0.333333333,0.166666667
hP3hxJBx1GdCfF4RVhqbAg,0.5,0.5
XA-mMT47rFZNEllPBCYWQQ,0.5,0.5
C9JmR3jZfGnW6xbPMCT3aQ,1,1
eZyqa81qS0LuH0Bv8vfvrw,1,1
X6mWr96ibKdXQSA6mpH90g,0.727272727,1
yyuy1kimJHK2RsizjvgUNQ,0.5,1
kIco4kv-FHT6QqdkDQ2cow,1,0
X1jTnU6c9eloN2Bxs78uTg,0.5,0.5
